,Date,Position,Track Name,Artist,Featured Artists
3974,2018-07-23,1,I Might Need Security,Chance the Rapper,
3975,2018-07-23,3,Gold (Stupid Love),"Excision, ILLENIUM, Shallows",
3976,2018-07-23,4,When The Curtain Falls,Greta Van Fleet,
3977,2018-07-23,5,Thru These Tears,LANY,
3978,2018-07-23,8,Love It If We Made It,The 1975,
3979,2018-07-23,9,you should see me in a crown,Billie Eilish,
3980,2018-07-23,10,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,Nicki Minaj & Murda Beatz
3981,2018-07-23,12,Work Out,Chance the Rapper,
3982,2018-07-23,14,65th & Ingleside,Chance the Rapper,
3983,2018-07-23,15,Peach Jam,"88rising, Joji, BlocBoy JB",
3984,2018-07-23,16,Natural,Imagine Dragons,
3985,2018-07-23,17,History,"88rising, Rich Brian",
3986,2018-07-23,20,Happy Now,"Zedd, Elley Duhé",
3987,2018-07-23,21,1998 TRUMAN,BROCKHAMPTON,
3988,2018-07-23,22,Long Live the Champion,"KB, Yariel, GabrielRodriguezEMC",
3989,2018-07-23,23,La La La,Willy William,
3990,2018-07-23,24,Wala Cam,"Chance the Rapper, Supa Bwe, Forever Band",
3991,2018-07-23,26,Blackbird,Alkaline Trio,
3992,2018-07-23,27,Heavyweight Sound (feat. RD),"Bassnectar, Jantsen",RD
3993,2018-07-23,31,I Dreamt We Spoke Again,Death Cab for Cutie,
3994,2018-07-23,32,Coming In Hot,"Andy Mineo, Lecrae",
3995,2018-07-23,33,Level Up,Ciara,
3996,2018-07-23,34,Better Now - Recorded At Spotify Studios NYC,Troye Sivan,
3997,2018-07-23,35,Zooted (feat. French Montana & Farruko),Becky G,French Montana & Farruko
3998,2018-07-23,37,Tune In,"Massari, Afrojack, Beenie Man",
3999,2018-07-23,38,Love & Drugz II,"Kodie Shane, Trippie Redd",
4000,2018-07-23,39,Feel About You (feat. Mapei),"Silk City, Diplo, Mark Ronson",Mapei
4001,2018-07-23,40,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,"alt-J, The Alchemist",Danny Brown
4002,2018-07-23,42,Yo Da Lady Who,Mason Ramsey,
4003,2018-07-23,43,Something Human,Muse,
4004,2018-07-23,46,Head In The Clouds,"88rising, Joji",
4005,2018-07-23,47,Apple Juice,Jessie Reyez,
4006,2018-07-23,48,Sour Diesel,ZAYN,
4007,2018-07-24,33,Let It Go,The Story So Far,
4008,2018-07-24,50,Ride (feat. Felix Snow),Regular Marcus,Felix Snow
4009,2018-07-25,19,Honesty,Pink Sweat$,
4010,2018-07-25,50,Accusations,070 Shake,
4011,2018-07-26,32,something more,j ember,
4012,2018-07-26,35,Self Esteem,311,
4013,2018-07-27,42,Lil Bebe,DaniLeigh,
4014,2018-07-27,46,Noticed,Lil Mosey,
4015,2018-07-27,47,Work Sumn (feat. Tory Lanez and Jacquees),Kirko Bangz,Tory Lanez and Jacquees
4016,2018-07-29,47,Mi Cama - Remix,"KAROL G, J Balvin, Nicky Jam",
4017,2018-07-30,1,No Brainer,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",
4018,2018-07-30,4,Hot Summer,"DJ Durel, Migos",
4019,2018-07-30,7,SWISH,Tyga,
4020,2018-07-30,8,Avocado Toast,Emily Zeck,
4021,2018-07-30,9,Light Me Up,"RL Grime, Miguel, Julia Michaels",
4022,2018-07-30,10,Overdose (feat. Chris Brown),AGNEZ MO,Chris Brown
4023,2018-07-30,12,One Day (feat. Ryan Tedder),Logic,Ryan Tedder
4024,2018-07-30,15,Pony - Recorded at Spotify Studios NYC,Leon Bridges,
4025,2018-07-30,16,"Heavy, California",Jungle,
4026,2018-07-30,17,No BFs (feat. Ty Dolla $ign),K'ron,Ty Dolla $ign
4027,2018-07-30,18,Give A Little,Maggie Rogers,
4028,2018-07-30,21,Candlelight,Zhavia Ward,
4029,2018-07-30,24,We’re Tired,"The Blancos, Joyner Lucas",
4030,2018-07-30,25,Charcoal Baby,Blood Orange,
4031,2018-07-30,27,What's the Use?,Mac Miller,
4032,2018-07-30,28,1997 DIANA,BROCKHAMPTON,
4033,2018-07-30,30,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],Denzel Curry,
4034,2018-07-30,31,Tim,ARTY,
4035,2018-07-30,34,Goodbye,Boy In Space,
4036,2018-07-30,35,You've Got Your Whole Life Ahead Of You Baby,IDER,
4037,2018-07-30,36,HANDGUN (feat. A$AP Rocky),YG,A$AP Rocky
4038,2018-07-30,37,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,
4039,2018-07-30,38,Feels So Good ◑,"HONNE, Anna of the North",
4040,2018-07-30,39,Side Effects (feat. Emily Warren),The Chainsmokers,Emily Warren
4041,2018-07-30,40,Nephew (feat. Lil Pump),Smokepurpp,Lil Pump
4042,2018-07-30,41,Throw A Fit,Tinashe,
4043,2018-07-30,43,If We Have Each Other,Alec Benjamin,
4044,2018-07-30,44,Ends of the Earth,Kenny Chesney,
4045,2018-07-30,45,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,Anne-Marie
4046,2018-07-30,46,Back Down,Bob Moses,
4047,2018-07-31,13,Be Great,"Loladre, Pope",
4048,2018-07-31,44,Triste,"Bryant Myers, Bad Bunny",
4049,2018-07-31,46,God Only Knows,for KING & COUNTRY,
4050,2018-07-31,50,Full Recovery,Curtis Walsh,
4051,2018-08-01,49,Feel Free,RL Grime,
4052,2018-08-02,40,La Cintura (feat. Flo Rida & TINI) - Remix,Alvaro Soler,Flo Rida & TINI
4053,2018-08-02,48,Me On You,"Nicky Romero, Taio Cruz",
4054,2018-08-03,23,High On Life (feat. Bonn),Martin Garrix,Bonn
4055,2018-08-03,47,Die Young,Roddy Ricch,
4056,2018-08-03,48,Darkside,"Alan Walker, Au/Ra, Tomine Harket",
4057,2018-08-06,1,Missing U,Robyn,
4058,2018-08-06,2,SICKO MODE,Travis Scott,
4059,2018-08-06,4,Take You Down,ILLENIUM,
4060,2018-08-06,5,Tie Me Down (with Elley Duhé),Gryffin,
4061,2018-08-06,7,WAKE UP,Travis Scott,
4062,2018-08-06,9,2 Seater (feat. Quavo & 21 Savage),DJ Holiday,Quavo & 21 Savage
4063,2018-08-06,10,STARGAZING,Travis Scott,
4064,2018-08-06,12,Beautiful (feat. Camila Cabello),Bazzi,Camila Cabello
4065,2018-08-06,15,Drown,"Cuco, Clairo",
4066,2018-08-06,16,Could've Been (feat. Bryson Tiller),H.E.R.,Bryson Tiller
4067,2018-08-06,17,Ladders,Mac Miller,
4068,2018-08-06,18,Complicated,"Mura Masa, Nao",
4069,2018-08-06,19,Loud,"Silk City, GoldLink, Desiigner",
4070,2018-08-06,20,Trip,Ella Mai,
4071,2018-08-06,21,Carrollton,$uicideboy$,
4072,2018-08-06,22,Welcome To The Family,Watsky,
4073,2018-08-06,25,Goodbye Summer,"Danielle Bradbery, Thomas Rhett",
4074,2018-08-06,26,Dear God,Hunter Hayes,
4075,2018-08-06,29,All My Friends,The Revivalists,
4076,2018-08-06,30,lift me from the ground,"San Holo, Sofie Winterson",
4077,2018-08-06,32,Won't Stop Now,Elevation Worship,
4078,2018-08-06,35,CAROUSEL,Travis Scott,
4079,2018-08-06,37,Daphne Blue,The Band CAMINO,
4080,2018-08-06,38,YOSEMITE,Travis Scott,
4081,2018-08-06,40,What She Wants,A R I Z O N A,
4082,2018-08-06,42,NO BYSTANDERS,Travis Scott,
4083,2018-08-06,44,SKELETONS,Travis Scott,
4084,2018-08-06,45,Stay - Recorded at Spotify Studios NYC,5 Seconds of Summer,
4085,2018-08-06,46,STOP TRYING TO BE GOD,Travis Scott,
4086,2018-08-06,48,Disconnect,Basement,
4087,2018-08-07,30,America 2,The Midnight,
4088,2018-08-07,43,SUNDOWN,Jack Harlow,
4089,2018-08-07,49,Satisfacción,"Nicky Jam, Bad Bunny, Arcangel",
4090,2018-08-08,47,NC-17,Travis Scott,
4091,2018-08-08,50,New Birth in New England,Phosphorescent,
4092,2018-08-09,45,Life & Death,"Rezz, Deathpact",
4093,2018-08-09,46,Against Me,H.E.R.,
4094,2018-08-09,50,Come Back to Earth,Mac Miller,
4095,2018-08-10,40,Need U (with Gunna),FXXXXY,
4096,2018-08-10,47,2009,Mac Miller,
4097,2018-08-10,48,"1, 2, 3!",SEUNGRI,
4098,2018-08-10,50,CAN'T SAY,Travis Scott,
4099,2018-08-11,45,Body (feat. brando),Loud Luxury,brando
4100,2018-08-12,45,All Night Long,JST FRNDS,
4101,2018-08-13,1,WORKIN ME,Quavo,
4102,2018-08-13,2,Barbie Dreams,Nicki Minaj,
4103,2018-08-13,3,"Rabbit's Revenge (feat. Bassnectar, Big Boi & Killer Mike)",Tom Morello,"Bassnectar, Big Boi & Killer Mike"
4104,2018-08-13,4,Album of the Year - Freestyle,J. Cole,
4105,2018-08-13,5,My Story,Loren Gray,
4106,2018-08-13,6,Underwater,RÜFÜS DU SOL,
4107,2018-08-13,7,On My Way to You,Cody Johnson,
4108,2018-08-13,8,Gimme! Gimme! Gimme! (A Man After Midnight),Cher,
4109,2018-08-13,10,Thunderclouds,"Sia, Diplo, Labrinth, LSD",
4110,2018-08-13,11,Taking A Walk,Trippie Redd,
4111,2018-08-13,12,Fairytale,"Skyetunes, Chris Brown",
4112,2018-08-13,13,BUBBLE GUM,Quavo,
4113,2018-08-13,17,LAMB TALK,Quavo,
4114,2018-08-13,18,Mala Mía,Maluma,
4115,2018-08-13,20,Weekend,Kane Brown,
4116,2018-08-13,21,"Heartless - Recorded At RAK Studios, London",Dermot Kennedy,
4117,2018-08-13,23,U Got It Bad - Recorded at Spotify Studios Stockholm,Lykke Li,
4118,2018-08-13,25,Majesty (with Labrinth & feat. Eminem),Nicki Minaj,
4119,2018-08-13,26,Levitate,Twenty One Pilots,
4120,2018-08-13,27,Dear Sense (with MAX),Louis The Child,
4121,2018-08-13,28,Peach,BROODS,
4122,2018-08-13,29,California English Pt. 2,Vampire Weekend,
4123,2018-08-13,30,Bad At Love - Recorded at Sound Stage Studios Nashville,Old Dominion,
4124,2018-08-13,31,Animal,Troye Sivan,
4125,2018-08-13,32,Lost (feat. Chelsea Jade),Jai Wolf,Chelsea Jade
4126,2018-08-13,37,Still Rolling Stones,Lauren Daigle,
4127,2018-08-13,39,Kept Back (feat. Lil Pump) - Bonus Track Version,Gucci Mane,Lil Pump
4128,2018-08-13,40,Hash Pipe,TOTO,
4129,2018-08-13,41,Racks on Me,"Drako, Lil Baby",
4130,2018-08-13,42,8 Letters,Why Don't We,
4131,2018-08-13,44,Missing My Idols,Trippie Redd,
4132,2018-08-13,47,Forever Ever,"Trippie Redd, Young Thug, Reese LAFLARE",
4133,2018-08-13,48,Two Slow Dancers,Mitski,
4134,2018-08-13,49,Epa Wei,Danny Ocean,
4135,2018-08-13,50,New Light - Zookëper Remix,John Mayer,
4136,2018-08-14,10,High - Bassnectar Remix,Rusko,
4137,2018-08-14,35,GotItBad,St. Paul & The Broken Bones,
4138,2018-08-14,42,Do You Think About Me,"Captain Cuts, Zookëper, Georgia Ku",
4139,2018-08-15,3,Play,Dave Grohl,
4140,2018-08-15,50,Loyal to Me,Nina Nesbitt,
4141,2018-08-16,46,On The Wall,"Fetty Luciano, Bobby Shmurda",
4142,2018-08-16,47,Let's See What The Night Can Do,Jason Mraz,
4143,2018-08-16,48,Better,"Chantel Jeffries, BlocBoy JB, Vory",
4144,2018-08-16,49,Pyro Heart,Trevor Myall,
4145,2018-08-16,50,Must've Been (feat. DRAM) - Chromeo x THEY. Version,"Chromeo, Shelley FKA DRAM",DRAM
4146,2018-08-17,3,Like Everybody Else - Acoustic,Lennon Stella,
4147,2018-08-17,6,I Say a Little Prayer,Aretha Franklin,
4148,2018-08-17,7,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,
4149,2018-08-17,30,Day Dreaming,Aretha Franklin,
4150,2018-08-17,31,Chain of Fools,Aretha Franklin,
4151,2018-08-17,37,Ain't No Way,Aretha Franklin,
4152,2018-08-17,40,Respect,Aretha Franklin,
4153,2018-08-17,41,I Never Loved a Man (The Way I Love You),Aretha Franklin,
4154,2018-08-17,44,"Amazing Grace - Live at New Missionary Baptist Church, Los Angeles, CA, 01/13/72",Aretha Franklin,
4155,2018-08-17,49,Dancing in the Moonlight (feat. NEIMY),Jubël,NEIMY
4156,2018-08-18,33,Think,Aretha Franklin,
4157,2018-08-18,44,Rock Steady,Aretha Franklin,
4158,2018-08-18,45,Rolling In the Deep (The Aretha Version),Aretha Franklin,
4159,2018-08-18,48,"Baby, I Love You",Aretha Franklin,
4160,2018-08-18,49,Son of a Preacher Man,Aretha Franklin,
4161,2018-08-19,49,You Send Me,Aretha Franklin,
4162,2018-08-20,48,Bridge over Troubled Water,Aretha Franklin,
4163,2018-08-21,26,GIGI (ZKITTLEZ),"GRiNGO, 6ix9ine",
4164,2018-08-21,49,Until You Come Back to Me (That's What I'm Gonna Do),Aretha Franklin,
4165,2018-08-22,46,Kneel Before Me,"SLANDER, Crankdat, Asking Alexandria",
4166,2018-08-23,11,Can’t Help Falling in Love,Kina Grannis,
4167,2018-08-23,35,Home With Her,John Gurney,
4168,2018-08-23,36,We Don't Care,"Sigala, The Vamps",
4169,2018-08-23,39,You've Got A Friend,"Ronald Isley, Aretha Franklin",
4170,2018-08-23,41,Losing It,FISHER,
4171,2018-08-24,1,Yellow,Katherine Ho,
4172,2018-08-24,33,Lovers,Anna of the North,
4173,2018-08-24,43,Wat U On (feat. Gunna),Moneybagg Yo,Gunna
4174,2018-08-24,48,Baby Shark,Pinkfong,
4175,2018-08-25,43,Vaina Loca,"Ozuna, Manuel Turizo",
4176,2018-08-25,48,broken,lovelytheband,
4177,2018-08-26,18,Back In Your Heart,Junior J,
4178,2018-08-26,26,¿Qué Tiene?,Ximena Sariñana,
4179,2018-08-26,47,Down To The Honkytonk,Jake Owen,
4180,2018-08-27,8,Sax to Me,DJ Seven,
4181,2018-08-27,39,Shotgun,George Ezra,
4182,2018-08-27,41,same squad,P-Lo,
4183,2018-08-27,42,Leave Me Alone,Flipp Dinero,
4184,2018-08-27,46,Better Off Gone,Logan Mize,
4185,2018-08-27,48,Sleepless Nights (feat. Nightly),ayokay,Nightly
4186,2018-08-28,35,Ned Flanders (feat. A$AP Ferg),MadeinTYO,A$AP Ferg
4187,2018-08-29,41,Go To Town,Doja Cat,
4188,2018-08-30,7,Moonlight,Ali Gatie,
4189,2018-08-30,41,Every High,Kyson,
4190,2018-08-31,49,Echo Arms,Mr Twin Sister,
4191,2018-09-01,14,Human Right,The Strike,
4192,2018-09-03,5,More Than Friends,ASHS,
4193,2018-09-03,49,No Rest,Lil Skies,
4194,2018-09-05,44,Dancin - Krono Remix (Extended),Aaron Smith,
4195,2018-09-05,47,The Few Things,"JP Saxe, Charlotte Lawrence",
4196,2018-09-07,23,Dancing In The Moonlight (feat. NEIMY),Jubël,NEIMY
4197,2018-09-07,49,Shake It Up,Trippie Redd,
4198,2018-09-08,27,Mercy Falls,CharlestheFirst,
4199,2018-09-08,32,Best Day Ever,Mac Miller,
4200,2018-09-08,39,Donald Trump,Mac Miller,
4201,2018-09-08,47,Hurt Feelings,Mac Miller,
4202,2018-09-08,48,Quiere Beber,Anuel AA,
4203,2018-09-09,38,Nikes on My Feet,Mac Miller,
4204,2018-09-09,42,Missed Calls,Mac Miller,
4205,2018-09-09,44,Wings,Mac Miller,
4206,2018-09-09,48,Objects in the Mirror,Mac Miller,
4207,2018-09-10,2,Happier,"Marshmello, Bastille",
4208,2018-09-10,7,Promises (with Sam Smith),"Calvin Harris, Jessie Reyez",
4209,2018-09-10,14,REEL IT IN,Aminé,
4210,2018-09-10,31,breathin,Ariana Grande,
4211,2018-09-10,37,Celoso,Lele Pons,
4212,2018-09-10,45,Weekend (feat. Miguel),Mac Miller,Miguel
4213,2018-09-10,46,I'll Be There,"Mac Miller, Phonte",
4214,2018-09-10,47,Me & My Dog,"Julien Baker, Phoebe Bridgers, Lucy Dacus, boygenius",
4215,2018-09-10,48,Knock Knock,Mac Miller,
4216,2018-09-10,49,BDE Bonus,Mac Miller,
4217,2018-09-10,50,Dangerous World (feat. Travis Scott & YG),Mustard,Travis Scott & YG
4218,2018-09-11,46,Dang! (feat. Anderson .Paak),Mac Miller,Anderson .Paak
4219,2018-09-11,50,Perfect Circle / God Speed,Mac Miller,
4220,2018-09-13,47,Dunno,Mac Miller,
4221,2018-09-14,44,2 Tone Drip,Almighty Jay,
4222,2018-09-15,44,Blah Blah Blah,Armin van Buuren,
4223,2018-09-15,49,Nonchalant,6LACK,
4224,2018-09-16,6,still feel.,half•alive,
4225,2018-09-17,11,Creep On Me,"GASHI, French Montana, DJ Snake",
4226,2018-09-17,22,Goodbye (feat. Nicki Minaj & Willy William),"Jason Derulo, David Guetta",Nicki Minaj & Willy William
4227,2018-09-17,23,Tribe (with J. Cole),Bas,
4228,2018-09-17,27,Drive (feat. Delilah Montagu) - Edit,"Black Coffee, David Guetta",Delilah Montagu
4229,2018-09-17,30,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",Uncle Murda,"Casanova, 6ix9ine & 50 Cent"
4230,2018-09-17,33,Bambi,Hippo Campus,
4231,2018-09-17,36,One Shot,Hunter Hayes,
4232,2018-09-17,38,I Don't Wanna Love You Anymore,LANY,
4233,2018-09-17,39,Superposition,Young the Giant,
4234,2018-09-17,43,Girls in the Suburbs Singing Smiths Songs (feat. G-Eazy),Goody Grace,G-Eazy
4235,2018-09-17,45,Right Now,"Nick Jonas, Robin Schulz",
4236,2018-09-17,48,IDOL,"BTS, Nicki Minaj",
4237,2018-09-18,5,Hawaiian Party,Cub Sport,
4238,2018-09-18,12,Sweet but Psycho,Ava Max,
4239,2018-09-18,45,Up Now (feat. G-Eazy and Rich The Kid),"Saweetie, London On Da Track",G-Eazy and Rich The Kid
4240,2018-09-20,49,Everything's Fine,Jamie Drake,
4241,2018-09-22,38,Murder On My Mind,YNW Melly,
4242,2018-09-22,45,Upside Down,The Story So Far,
4243,2018-09-24,2,MOOO!,Doja Cat,
4244,2018-09-24,5,Como Soy,"Pacho El Antifeka, Daddy Yankee, Bad Bunny",
4245,2018-09-24,9,REMEDY,Alesso,
4246,2018-09-24,10,Lucky You (feat. Joyner Lucas),Eminem,Joyner Lucas
4247,2018-09-24,19,Narcissist,"No Rome, The 1975",
4248,2018-09-24,23,To a T,Ryan Hurd,
4249,2018-09-24,28,Amigos Con Derechos,"Reik, Maluma",
4250,2018-09-24,32,BEBE,"6ix9ine, Anuel AA",
4251,2018-09-24,44,Love No More,"Loud Luxury, anders",
4252,2018-09-24,45,90's Country,Walker Hayes,
4253,2018-09-25,42,Otherside,"Tom Staar, Eddie Thoneick",
4254,2018-09-26,11,Buff Baby,tobi lou,
4255,2018-09-26,45,Walk,Comethazine,
4256,2018-09-27,11,Lead Me On,Teddy Robb,
4257,2018-09-27,14,Show 'Em How It's Done,Seth Cook,
4258,2018-09-29,11,Oui,"Sivas, NODE, Gilli",
4259,2018-09-29,40,Here Again,Elevation Worship,
4260,2018-09-29,50,Echo (feat. Tauren Wells),Elevation Worship,Tauren Wells
4261,2018-09-30,27,Not Alone,"MindMassage, Reilly Brooke",
4262,2018-10-01,2,Electricity (with Dua Lipa),"Silk City, Diplo, Mark Ronson",
4263,2018-10-01,3,I Love It (& Lil Pump),Kanye West,
4264,2018-10-01,5,Sunflower - Movie Version,Shannon Purser,
4265,2018-10-01,11,Love Someone,Lukas Graham,
4266,2018-10-01,12,Hunt Me Down,Ellysse Mason,
4267,2018-10-01,14,Rescue,Lauren Daigle,
4268,2018-10-01,24,Lil’ Touch,Girls' Generation-Oh!GG,
4269,2018-10-01,25,Look Up Child,Lauren Daigle,
4270,2018-10-01,26,Hoe Je Bent,"Broederliefde, Frenna",
4271,2018-10-01,28,Ponle,"Rvssian, Farruko, J Balvin",
4272,2018-10-01,33,Homesick,Kane Brown,
4273,2018-10-01,39,Missin You Crazy,Russ,
4274,2018-10-01,40,comethru,Jeremy Zucker,
4275,2018-10-01,41,Turn Your Eyes Upon Jesus,Lauren Daigle,
4276,2018-10-01,42,Love Like This,Lauren Daigle,
4277,2018-10-01,48,This Girl,Lauren Daigle,
4278,2018-10-02,18,Might Not Like Me,Brynn Elliott,
4279,2018-10-02,19,Hadouken,Sunny & Gabe,
4280,2018-10-02,28,Rozovoye Vino,"Eldzhey, FEDUK",
4281,2018-10-02,45,Don't You Give Up,Dansu,
4282,2018-10-03,50,Want To,Dua Lipa,
4283,2018-10-04,50,Bom Diggy,"Zack Knight, Jasmin Walia",
4284,2018-10-05,20,Black Truck,Mereba,
4285,2018-10-05,43,Jefe (feat. Meek Mill),T.I.,Meek Mill
4286,2018-10-05,50,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)","Shoreline Mafia, Rob Vicious","OhGeesy, Fenix Flexin & Master Kato"
4287,2018-10-06,38,My Blood,Twenty One Pilots,
4288,2018-10-07,3,Spooky Scary Skeletons (Remix),Dr Stiig,
4289,2018-10-08,2,SLOW DANCING IN THE DARK,Joji,
4290,2018-10-08,5,Better,Khalid,
4291,2018-10-08,6,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",
4292,2018-10-08,11,Bad,Lennon Stella,
4293,2018-10-08,22,Stoopid,Six Nine,
4294,2018-10-08,38,Here Tonight,Brett Young,
4295,2018-10-08,44,Hereafter,Architects,
4296,2018-10-08,47,Pretty Little Fears (feat. J. Cole),6LACK,J. Cole
4297,2018-10-09,45,Too Tired,Smartface,
4298,2018-10-09,46,Coffee And Unicorns,Henyao,
4299,2018-10-09,48,Oh Yeah - Remastered 2005,Yello,
4300,2018-10-10,44,Never Ending Story,Limahl,
4301,2018-10-11,23,NOLA,Asiahn,
4302,2018-10-11,46,Where The Bag At,City Girls,
4303,2018-10-11,49,Clueless,The Marías,
4304,2018-10-12,50,Girls Need Love,Summer Walker,
4305,2018-10-13,43,One in Georgia,Kyle Mitchell,
4306,2018-10-13,50,Say My Name,"David Guetta, Bebe Rexha, J Balvin",
4307,2018-10-14,37,Ni Gucci Ni Prada,Kenny Man,
4308,2018-10-15,2,Thank You,Quincy Mumford,
4309,2018-10-15,4,Backin' It Up (feat. Cardi B),Pardison Fontaine,Cardi B
4310,2018-10-15,6,No Stylist (feat. Drake),French Montana,Drake
4311,2018-10-15,7,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,Kelsea Ballerini
4312,2018-10-15,8,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",
4313,2018-10-15,9,Head Above Water,Avril Lavigne,
4314,2018-10-15,13,151 Rum,JID,
4315,2018-10-15,14,Let You Love Me,Rita Ora,
4316,2018-10-15,21,You Are,Jordan Brooker,
4317,2018-10-15,29,Bottled Up,"Dinah Jane, Ty Dolla $ign, Marc E. Bassy",
4318,2018-10-15,34,INTERNATIONAL GANGSTAS,"Farid Bang, Capo, 6ix9ine, SCH",
4319,2018-10-15,36,False Confidence,Noah Kahan,
4320,2018-10-15,44,New Patek,Lil Uzi Vert,
4321,2018-10-15,45,Killshot,Eminem,
4322,2018-10-15,47,Guiding Light,Mumford & Sons,
4323,2018-10-16,1,6 Figures,Justin Roberts,
4324,2018-10-17,16,Mia Khalifa,iLOVEFRiDAY,
4325,2018-10-17,44,PPP,Kevin Roldan,
4326,2018-10-17,47,Fall,DaVido,
4327,2018-10-19,50,Nothing But You (feat. Donnie Sloan & Ricky Ducati),Devault,Donnie Sloan & Ricky Ducati
4328,2018-10-21,47,Culpables,"KAROL G, Anuel AA",
4329,2018-10-22,3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,
4330,2018-10-22,5,Aulos Reloaded,"Vladimir Cauchemar, 6ix9ine",
4331,2018-10-22,11,There's No Way (feat. Julia Michaels),Lauv,Julia Michaels
4332,2018-10-22,15,Está Rico,"Marc Anthony, Will Smith, Bad Bunny",
4333,2018-10-22,21,Lost In Japan - Remix,"Shawn Mendes, Zedd",
4334,2018-10-22,23,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,Kendrick Lamar
4335,2018-10-22,27,Uproar,"Lil Wayne, Swizz Beatz",
4336,2018-10-22,30,High (feat. Elton John),Young Thug,Elton John
4337,2018-10-22,31,Sin (feat. Jaden Smith),Young Thug,Jaden Smith
4338,2018-10-22,39,RISE,"League of Legends, The Glitch Mob, Mako, The Word Alive",
4339,2018-10-22,41,Potato Salad,"Tyler, The Creator, A$AP Rocky",
4340,2018-10-22,42,Beautiful (feat. Camila Cabello) - Bazzi vs. EDX's Ibiza Sunrise Remix,Bazzi vs.,Camila Cabello
4341,2018-10-22,47,Aerolínea Carrillo,"T3R Elemento, Gerardo Ortiz",
4342,2018-10-22,48,Neighbor (feat. Travis Scott),Juicy J,Travis Scott
4343,2018-10-22,50,Bring It On Over,Billy Currington,
4344,2018-10-24,42,Lay With Me,"Phantoms, Vanessa Hudgens",
4345,2018-10-25,22,Good Vibe,"BRKLYN, Zack Martino",
4346,2018-10-25,43,In a River,Rostam,
4347,2018-10-26,36,Honey,Robyn,
4348,2018-10-26,50,Outstanding,MadeinTYO,
4349,2018-10-27,16,Fall On Me,"Andrea Bocelli, Matteo Bocelli",
4350,2018-10-27,43,"Spooky, Scary Skeletons",Andrew Gold,
4351,2018-10-29,2,Without Me,Halsey,
4352,2018-10-29,4,Maybe It's Time,Bradley Cooper,
4353,2018-10-29,5,Shallow,"Lady Gaga, Bradley Cooper",
4354,2018-10-29,10,Always Remember Us This Way,Lady Gaga,
4355,2018-10-29,11,Black Eyes,Bradley Cooper,
4356,2018-10-29,14,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,
4357,2018-10-29,18,I'll Never Love Again - Film Version - Radio Edit,"Lady Gaga, Bradley Cooper",
4358,2018-10-29,19,Mocca - Remix,"Lalo Ebratt, J Balvin, Trapical",
4359,2018-10-29,22,Drip Too Hard (Lil Baby & Gunna),Lil Baby,
4360,2018-10-29,26,Is That Alright?,Lady Gaga,
4361,2018-10-29,27,I'll Never Love Again - Extended Version,Lady Gaga,
4362,2018-10-29,28,Out Of Time,Bradley Cooper,
4363,2018-10-29,31,1999,"Charli XCX, Troye Sivan",
